timestamp,result,source_user,source_computer,destination_computer,ip_address,country,auth_type,logon_type,attack_campaign,session_id
2023-01-01 22:52:00,success,admin,LAPTOP-001,DC-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-001373
2023-01-01 22:53:00,success,analyst1,PC-002,DC-001,10.0.1.20,United States,NTLM,Interactive,Normal Activity,SID-001374
2023-01-01 22:54:00,success,user2,PC-003,APP-SERVER-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-001375
2023-01-01 22:55:00,success,user2,SERVER-002,DC-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-001376
2023-01-01 22:56:00,success,user1,SERVER-001,DB-SERVER-001,10.0.1.20,United States,SAML,Batch,Normal Activity,SID-001377
2023-01-01 22:57:00,success,user1,PC-001,APP-SERVER-001,10.0.0.12,United States,NTLM,Network,Normal Activity,SID-001378
2023-01-01 22:58:00,success,analyst1,SERVER-001,APP-SERVER-001,10.0.1.20,United States,LDAP,RemoteInteractive,Normal Activity,SID-001379
2023-01-01 22:59:00,success,service_account,SERVER-001,DB-SERVER-001,10.0.0.5,United States,OAuth,RemoteInteractive,Normal Activity,SID-001380
2023-01-01 23:00:00,success,user3,SERVER-001,APP-SERVER-001,192.168.1.15,Canada,NTLM,RemoteInteractive,Normal Activity,SID-001381
2023-01-01 23:01:00,success,svc_backup,SERVER-002,DB-SERVER-001,172.16.0.8,United States,OAuth,Interactive,Normal Activity,SID-001382
2023-01-01 23:02:00,failure,user3,PC-001,FILE-SERVER-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-001383
2023-01-01 23:03:00,success,user3,PC-001,DB-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-001384
2023-01-01 23:04:00,success,user2,SERVER-001,APP-SERVER-001,172.16.0.8,United States,OAuth,RemoteInteractive,Normal Activity,SID-001385
2023-01-01 23:05:00,success,svc_backup,PC-003,DB-SERVER-001,172.16.0.8,United States,SAML,Network,Normal Activity,SID-001386
2023-01-01 23:06:00,success,user2,SERVER-002,FILE-SERVER-001,172.16.0.8,Canada,SAML,Service,Normal Activity,SID-001387
2023-01-01 23:07:00,success,svc_backup,SERVER-002,DC-001,10.0.1.20,United States,Kerberos,Interactive,Normal Activity,SID-001388
2023-01-01 23:08:00,failure,admin,LAPTOP-001,DC-001,10.0.1.20,Canada,NTLM,RemoteInteractive,Normal Activity,SID-001389
2023-01-01 23:09:00,success,user2,SERVER-002,DC-001,10.0.1.20,United States,OAuth,Network,Normal Activity,SID-001390
2023-01-01 23:10:00,success,user2,SERVER-001,APP-SERVER-001,10.0.1.20,United States,Kerberos,Network,Normal Activity,SID-001391
2023-01-01 23:11:00,success,user2,PC-002,FILE-SERVER-001,10.0.0.5,United States,SAML,RemoteInteractive,Normal Activity,SID-001392
2023-01-01 23:12:00,success,service_account,SERVER-001,DB-SERVER-001,10.0.1.20,United States,SAML,Network,Normal Activity,SID-001393
2023-01-01 23:13:00,success,analyst1,PC-001,DB-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-001394
2023-01-01 23:14:00,success,user2,SERVER-002,DB-SERVER-001,172.16.0.8,United States,LDAP,Batch,Normal Activity,SID-001395
2023-01-01 23:15:00,success,user1,SERVER-002,DB-SERVER-001,10.0.0.5,Canada,LDAP,Interactive,Normal Activity,SID-001396
2023-01-01 23:16:00,success,user1,LAPTOP-001,APP-SERVER-001,10.0.1.20,United States,SAML,Batch,Normal Activity,SID-001397
2023-01-01 23:17:00,success,svc_backup,PC-002,APP-SERVER-001,172.16.0.8,United States,NTLM,Interactive,Normal Activity,SID-001398
2023-01-01 23:18:00,success,admin,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-001399
2023-01-01 23:19:00,success,analyst1,LAPTOP-001,DB-SERVER-001,172.16.0.8,Mexico,OAuth,Batch,Normal Activity,SID-001400
2023-01-01 23:20:00,success,service_account,LAPTOP-001,DC-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-001401
2023-01-01 23:21:00,success,svc_backup,PC-002,APP-SERVER-001,192.168.1.15,Canada,OAuth,Network,Normal Activity,SID-001402
2023-01-01 23:22:00,success,user1,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-001403
2023-01-01 23:23:00,success,analyst1,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,SAML,Batch,Normal Activity,SID-001404
2023-01-01 23:24:00,success,analyst1,SERVER-001,APP-SERVER-001,172.16.0.8,United States,OAuth,Batch,Normal Activity,SID-001405
2023-01-01 23:25:00,success,admin,PC-003,DC-001,172.16.0.8,United States,NTLM,RemoteInteractive,Normal Activity,SID-001406
2023-01-01 23:26:00,success,analyst1,SERVER-001,DC-001,172.16.0.8,United States,LDAP,Network,Normal Activity,SID-001407
2023-01-01 23:27:00,success,user2,PC-002,DB-SERVER-001,10.0.0.12,United States,LDAP,Batch,Normal Activity,SID-001408
2023-01-01 23:28:00,success,analyst1,PC-003,APP-SERVER-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-001409
2023-01-01 23:29:00,success,admin,SERVER-001,DC-001,10.0.1.20,United States,OAuth,Network,Normal Activity,SID-001410
2023-01-01 23:30:00,success,svc_backup,PC-003,APP-SERVER-001,192.168.1.15,United States,SAML,Batch,Normal Activity,SID-001411
2023-01-01 23:31:00,success,admin,PC-002,FILE-SERVER-001,10.0.0.12,United States,OAuth,Batch,Normal Activity,SID-001412
2023-01-01 23:32:00,success,service_account,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-001413
2023-01-01 23:33:00,success,admin,PC-001,FILE-SERVER-001,10.0.1.20,United States,LDAP,Interactive,Normal Activity,SID-001414
2023-01-01 23:34:00,success,user1,SERVER-002,APP-SERVER-001,192.168.1.15,United States,LDAP,Batch,Normal Activity,SID-001415
2023-01-01 23:35:00,failure,user2,PC-002,DB-SERVER-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-001416
2023-01-01 23:36:00,success,user1,LAPTOP-001,DB-SERVER-001,172.16.0.8,United States,Kerberos,Interactive,Normal Activity,SID-001417
2023-01-01 23:37:00,success,svc_backup,LAPTOP-001,DC-001,10.0.0.12,United States,LDAP,Batch,Normal Activity,SID-001418
2023-01-01 23:38:00,success,user3,PC-002,APP-SERVER-001,10.0.0.5,United States,LDAP,Network,Normal Activity,SID-001419
2023-01-01 23:39:00,failure,svc_backup,LAPTOP-001,DB-SERVER-001,192.168.1.15,United States,OAuth,Service,Normal Activity,SID-001420
2023-01-01 23:40:00,success,user2,PC-002,APP-SERVER-001,10.0.1.20,United States,LDAP,Interactive,Normal Activity,SID-001421
2023-01-01 23:41:00,success,analyst1,PC-001,DB-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-001422
2023-01-01 23:42:00,success,admin,PC-002,FILE-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-001423
2023-01-01 23:43:00,success,user3,SERVER-001,FILE-SERVER-001,172.16.0.8,Canada,LDAP,Network,Normal Activity,SID-001424
2023-01-01 23:44:00,failure,user2,SERVER-001,DC-001,192.168.1.15,United States,LDAP,RemoteInteractive,Normal Activity,SID-001425
2023-01-01 23:45:00,failure,user1,PC-003,FILE-SERVER-001,192.168.1.15,United States,SAML,Batch,Normal Activity,SID-001426
2023-01-01 23:46:00,success,admin,LAPTOP-001,DB-SERVER-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-001427
2023-01-01 23:47:00,failure,svc_backup,SERVER-002,DC-001,192.168.1.15,United States,OAuth,Service,Normal Activity,SID-001428
2023-01-01 23:48:00,success,user1,LAPTOP-001,DC-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-001429
2023-01-01 23:49:00,success,user2,PC-002,FILE-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-001430
2023-01-01 23:50:00,success,user2,SERVER-002,APP-SERVER-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-001431
2023-01-01 23:51:00,success,svc_backup,SERVER-002,FILE-SERVER-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-001432
2023-01-01 23:52:00,success,user3,LAPTOP-001,FILE-SERVER-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-001433
2023-01-01 23:53:00,success,svc_backup,SERVER-002,DC-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-001434
2023-01-01 23:54:00,success,analyst1,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,NTLM,Interactive,Normal Activity,SID-001435
2023-01-01 23:55:00,success,user1,SERVER-001,DB-SERVER-001,10.0.0.12,Canada,NTLM,Batch,Normal Activity,SID-001436
2023-01-01 23:56:00,success,user3,PC-001,DC-001,10.0.0.12,United States,SAML,RemoteInteractive,Normal Activity,SID-001437
2023-01-01 23:57:00,success,admin,PC-002,FILE-SERVER-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-001438
2023-01-01 23:58:00,success,service_account,LAPTOP-001,APP-SERVER-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-001439
2023-01-01 23:59:00,success,analyst1,SERVER-001,DB-SERVER-001,10.0.1.20,United States,LDAP,Batch,Normal Activity,SID-001440
2023-01-02 00:00:00,failure,user3,PC-003,APP-SERVER-001,192.168.1.15,United States,LDAP,Batch,Normal Activity,SID-001441
2023-01-02 00:01:00,success,service_account,SERVER-002,DB-SERVER-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-001442
2023-01-02 00:02:00,success,service_account,SERVER-002,APP-SERVER-001,172.16.0.8,United States,Kerberos,Network,Normal Activity,SID-001443
2023-01-02 00:03:00,success,user1,LAPTOP-001,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Interactive,Normal Activity,SID-001444
2023-01-02 00:04:00,success,user2,PC-001,DB-SERVER-001,192.168.1.15,United States,LDAP,RemoteInteractive,Normal Activity,SID-001445
2023-01-02 00:05:00,success,admin,PC-001,DC-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-001446
2023-01-02 00:06:00,success,svc_backup,LAPTOP-001,DC-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-001447
2023-01-02 00:07:00,success,user1,LAPTOP-001,APP-SERVER-001,192.168.1.15,United States,OAuth,Interactive,Normal Activity,SID-001448
2023-01-02 00:08:00,failure,analyst1,SERVER-001,APP-SERVER-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-001449
2023-01-02 00:09:00,success,service_account,LAPTOP-001,APP-SERVER-001,10.0.0.12,United States,OAuth,Network,Normal Activity,SID-001450
2023-01-02 00:10:00,success,analyst1,PC-003,DB-SERVER-001,10.0.0.12,United States,OAuth,Service,Normal Activity,SID-001451
2023-01-02 00:11:00,success,service_account,SERVER-001,DC-001,172.16.0.8,United States,Kerberos,Service,Normal Activity,SID-001452
2023-01-02 00:12:00,success,user2,SERVER-002,FILE-SERVER-001,172.16.0.8,Mexico,LDAP,RemoteInteractive,Normal Activity,SID-001453
2023-01-02 00:13:00,success,user2,SERVER-002,DB-SERVER-001,192.168.1.15,United States,SAML,Network,Normal Activity,SID-001454
2023-01-02 00:14:00,success,admin,SERVER-002,APP-SERVER-001,192.168.1.15,United States,OAuth,Network,Normal Activity,SID-001455
2023-01-02 00:15:00,failure,svc_backup,SERVER-002,DC-001,192.168.1.15,United States,LDAP,Network,Normal Activity,SID-001456
2023-01-02 00:16:00,success,admin,PC-002,APP-SERVER-001,172.16.0.8,United States,SAML,RemoteInteractive,Normal Activity,SID-001457
2023-01-02 00:17:00,success,user2,PC-003,FILE-SERVER-001,192.168.1.15,Canada,OAuth,Network,Normal Activity,SID-001458
2023-01-02 00:18:00,success,user2,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-001459
2023-01-02 00:19:00,success,analyst1,SERVER-001,DC-001,10.0.1.20,United States,OAuth,Service,Normal Activity,SID-001460
2023-01-02 00:20:00,success,user2,SERVER-002,DB-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-001461
2023-01-02 00:21:00,success,user3,PC-001,FILE-SERVER-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-001462
2023-01-02 00:22:00,success,service_account,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-001463
2023-01-02 00:23:00,success,user1,PC-003,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-001464
2023-01-02 00:24:00,failure,user2,LAPTOP-001,FILE-SERVER-001,172.16.0.8,United States,SAML,Interactive,Normal Activity,SID-001465
2023-01-02 00:25:00,success,admin,PC-003,APP-SERVER-001,192.168.1.15,United States,OAuth,Network,Normal Activity,SID-001466
2023-01-02 00:26:00,failure,svc_backup,SERVER-002,APP-SERVER-001,192.168.1.15,United States,OAuth,Service,Normal Activity,SID-001467
2023-01-02 00:27:00,success,service_account,SERVER-002,DB-SERVER-001,10.0.0.12,United States,LDAP,Network,Normal Activity,SID-001468
2023-01-02 00:28:00,success,service_account,PC-002,DC-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-001469
2023-01-02 00:29:00,success,svc_backup,SERVER-001,DC-001,172.16.0.8,United States,OAuth,Batch,Normal Activity,SID-001470
2023-01-02 00:30:00,success,svc_backup,SERVER-001,DC-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-001471
2023-01-02 00:31:00,success,service_account,SERVER-001,FILE-SERVER-001,192.168.1.15,United States,SAML,Service,Normal Activity,SID-001472
2023-01-02 00:32:00,success,user3,SERVER-002,APP-SERVER-001,10.0.0.5,Canada,NTLM,Network,Normal Activity,SID-001473
2023-01-02 00:33:00,success,admin,SERVER-001,APP-SERVER-001,172.16.0.8,United States,OAuth,Batch,Normal Activity,SID-001474
2023-01-02 00:34:00,success,user3,PC-001,DB-SERVER-001,10.0.0.5,United States,OAuth,Service,Normal Activity,SID-001475
2023-01-02 00:35:00,success,user2,PC-001,DC-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-001476
2023-01-02 00:36:00,success,user1,LAPTOP-001,APP-SERVER-001,172.16.0.8,United States,SAML,RemoteInteractive,Normal Activity,SID-001477
2023-01-02 00:37:00,success,svc_backup,SERVER-001,DB-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-001478
2023-01-02 00:38:00,success,admin,PC-002,DC-001,172.16.0.8,United States,NTLM,Network,Normal Activity,SID-001479
2023-01-02 00:39:00,success,svc_backup,LAPTOP-001,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-001480
2023-01-02 00:40:00,success,user3,SERVER-002,APP-SERVER-001,172.16.0.8,United States,NTLM,Network,Normal Activity,SID-001481
2023-01-02 00:41:00,success,analyst1,SERVER-001,APP-SERVER-001,192.168.1.15,United States,LDAP,RemoteInteractive,Normal Activity,SID-001482
2023-01-02 00:42:00,success,user2,PC-001,DC-001,172.16.0.8,Mexico,Kerberos,Interactive,Normal Activity,SID-001483
2023-01-02 00:43:00,success,user1,PC-002,FILE-SERVER-001,172.16.0.8,United States,NTLM,Batch,Normal Activity,SID-001484
2023-01-02 00:44:00,success,user2,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,RemoteInteractive,Normal Activity,SID-001485
2023-01-02 00:45:00,success,analyst1,PC-002,APP-SERVER-001,192.168.1.15,United States,Kerberos,RemoteInteractive,Normal Activity,SID-001486
2023-01-02 00:46:00,success,user1,SERVER-001,DC-001,10.0.1.20,Canada,LDAP,Service,Normal Activity,SID-001487
2023-01-02 00:47:00,success,analyst1,PC-003,DB-SERVER-001,172.16.0.8,Canada,Kerberos,RemoteInteractive,Normal Activity,SID-001488
2023-01-02 00:48:00,success,user2,PC-002,APP-SERVER-001,10.0.0.5,United States,OAuth,RemoteInteractive,Normal Activity,SID-001489
2023-01-02 00:49:00,success,user3,PC-002,FILE-SERVER-001,10.0.0.12,Mexico,OAuth,Network,Normal Activity,SID-001490
2023-01-02 00:50:00,success,service_account,SERVER-002,DB-SERVER-001,10.0.0.12,Canada,NTLM,Service,Normal Activity,SID-001491
2023-01-02 00:51:00,success,user2,PC-001,DC-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-001492
2023-01-02 00:52:00,success,user2,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,SAML,Interactive,Normal Activity,SID-001493
2023-01-02 00:53:00,success,user2,PC-002,DB-SERVER-001,10.0.0.12,United States,LDAP,Batch,Normal Activity,SID-001494
2023-01-02 00:54:00,success,admin,SERVER-001,APP-SERVER-001,192.168.1.15,United States,Kerberos,Service,Normal Activity,SID-001495
2023-01-02 00:55:00,success,analyst1,PC-001,FILE-SERVER-001,172.16.0.8,United States,OAuth,Network,Normal Activity,SID-001496
2023-01-02 00:56:00,success,analyst1,SERVER-002,DC-001,172.16.0.8,United States,SAML,Interactive,Normal Activity,SID-001497
2023-01-02 00:57:00,success,svc_backup,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,OAuth,Batch,Normal Activity,SID-001498
2023-01-02 00:58:00,success,analyst1,PC-001,APP-SERVER-001,192.168.1.15,United States,LDAP,Interactive,Normal Activity,SID-001499
2023-01-02 00:59:00,success,svc_backup,PC-001,DC-001,192.168.1.15,Mexico,LDAP,Interactive,Normal Activity,SID-001500
2023-01-02 01:00:00,success,admin,LAPTOP-001,APP-SERVER-001,10.0.1.20,United States,Kerberos,Interactive,Normal Activity,SID-001501
2023-01-02 01:01:00,success,user3,SERVER-002,DB-SERVER-001,10.0.0.5,United States,SAML,RemoteInteractive,Normal Activity,SID-001502
2023-01-02 01:02:00,success,svc_backup,SERVER-002,FILE-SERVER-001,192.168.1.15,United States,LDAP,Service,Normal Activity,SID-001503
2023-01-02 01:03:00,success,user2,SERVER-001,APP-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-001504
2023-01-02 01:04:00,success,user3,PC-003,DB-SERVER-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-001505
2023-01-02 01:05:00,success,service_account,LAPTOP-001,DC-001,172.16.0.8,United States,NTLM,Batch,Normal Activity,SID-001506
2023-01-02 01:06:00,success,admin,SERVER-002,DC-001,172.16.0.8,United States,SAML,Network,Normal Activity,SID-001507
2023-01-02 01:07:00,success,analyst1,PC-001,DB-SERVER-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-001508
2023-01-02 01:08:00,success,svc_backup,SERVER-002,DB-SERVER-001,172.16.0.8,United States,Kerberos,Interactive,Normal Activity,SID-001509
2023-01-02 01:09:00,success,user2,PC-003,DC-001,192.168.1.15,United States,OAuth,Batch,Normal Activity,SID-001510
2023-01-02 01:10:00,success,user1,PC-002,APP-SERVER-001,192.168.1.15,Canada,Kerberos,Batch,Normal Activity,SID-001511
2023-01-02 01:11:00,success,service_account,PC-002,DB-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-001512
2023-01-02 01:12:00,failure,user1,SERVER-002,APP-SERVER-001,192.168.1.15,United States,SAML,Network,Normal Activity,SID-001513
2023-01-02 01:13:00,success,user3,SERVER-002,DC-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-001514
2023-01-02 01:14:00,success,analyst1,LAPTOP-001,APP-SERVER-001,172.16.0.8,United States,SAML,Network,Normal Activity,SID-001515
2023-01-02 01:15:00,success,user1,SERVER-002,APP-SERVER-001,172.16.0.8,United States,Kerberos,Network,Normal Activity,SID-001516
2023-01-02 01:16:00,success,user3,PC-003,DB-SERVER-001,10.0.1.20,United States,NTLM,Service,Normal Activity,SID-001517
2023-01-02 01:17:00,success,admin,SERVER-002,APP-SERVER-001,192.168.1.15,United States,NTLM,Interactive,Normal Activity,SID-001518
2023-01-02 01:18:00,success,user3,SERVER-001,APP-SERVER-001,10.0.0.12,United States,SAML,Interactive,Normal Activity,SID-001519
2023-01-02 01:19:00,failure,service_account,PC-003,APP-SERVER-001,192.168.1.15,United States,NTLM,RemoteInteractive,Normal Activity,SID-001520
2023-01-02 01:20:00,success,user3,LAPTOP-001,DC-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-001521
2023-01-02 01:21:00,failure,service_account,SERVER-001,DC-001,10.0.1.20,United States,LDAP,RemoteInteractive,Normal Activity,SID-001522
2023-01-02 01:22:00,success,user3,SERVER-001,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Interactive,Normal Activity,SID-001523
2023-01-02 01:23:00,success,user2,PC-002,DC-001,10.0.0.5,United States,NTLM,Interactive,Normal Activity,SID-001524
2023-01-02 01:24:00,success,user3,PC-003,DC-001,172.16.0.8,United States,SAML,RemoteInteractive,Normal Activity,SID-001525
2023-01-02 01:25:00,success,svc_backup,SERVER-001,FILE-SERVER-001,172.16.0.8,Mexico,LDAP,Interactive,Normal Activity,SID-001526
2023-01-02 01:26:00,success,user3,LAPTOP-001,FILE-SERVER-001,10.0.1.20,United States,NTLM,Interactive,Normal Activity,SID-001527
